scenario_id,catalyst,geometry,response,varied_factor,derivative_coordinate,coordinate_value,response_value,local_derivative,local_elasticity,fixed_C_catalyst_feed_M,fixed_C_EGDA_feed_M,fixed_Q_total_mL_min,fixed_temp_C
ebbedf50c831f33a,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.0021734784994,-0.000160111564956,-0.0220998135017,0.4,,10,60
3ee0593164fcdee2,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00215746722542,-0.000160113862766,-0.0296855240032,0.4,,10,60
17061736d691dd9f,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00214145572685,-0.000160116108661,-0.0373848748431,0.4,,10,60
3eec19a474087062,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00220431760181,-0.00015993531065,-0.00725554750002,0.4,,10,60
207fd4897bdb7836,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00218832390178,-0.000159938689925,-0.0146174604039,0.4,,10,60
ebbedf50c831f33a,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00217232986382,-0.000159942213598,-0.0220881114229,0.4,,10,60
3ee0593164fcdee2,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00215633545906,-0.000159945792144,-0.0296699275564,0.4,,10,60
17061736d691dd9f,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00214034070539,-0.000159949281163,-0.0373653785026,0.4,,10,60
3eec19a474087062,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.999463723784,3.89680235893e-05,3.89889324264e-06,0.4,,10,60
207fd4897bdb7836,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.999467621738,3.89910519534e-05,7.80236419977e-06,0.4,,10,60
ebbedf50c831f33a,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.999471521994,3.89861963166e-05,1.17020431674e-05,0.4,,10,60
3ee0593164fcdee2,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.999475418977,3.89706714383e-05,1.55964501771e-05,0.4,,10,60
17061736d691dd9f,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.999479316128,3.89723613221e-05,1.94963320867e-05,0.4,,10,60
3eec19a474087062,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.1,1.18275738756e-06,-1.71806006523e-07,-0.0145258874161,0.4,,10,60
207fd4897bdb7836,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.2,1.16563663602e-06,-1.70609024461e-07,-0.029273106076,0.4,,10,60
ebbedf50c831f33a,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.3,1.14863558267e-06,-1.69351358679e-07,-0.0442310932816,0.4,,10,60
3ee0593164fcdee2,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.4,1.13176636428e-06,-1.68070619461e-07,-0.0594011713956,0.4,,10,60
17061736d691dd9f,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.5,1.11502145878e-06,-1.66827490525e-07,-0.074809094126,0.4,,10,60
0a808488289c1696,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.0135962020486,-0.000986868641006,-0.00725841405917,0.5,,2,60
228d1796165fb313,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.0134975108721,-0.00098695488795,-0.0146242503125,0.5,,2,60
c2abeaa19b5d1715,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.013398811071,-0.00098704115414,-0.0220998971232,0.5,,2,60
e3330517c25020a5,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.0133001026413,-0.000987127447012,-0.0296878144067,0.5,,2,60
12e2d67ec979560d,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.0132013855816,-0.00098721374732,-0.0373905353048,0.5,,2,60
0a808488289c1696,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.0135509928592,-0.00098028300156,-0.0072340308326,0.5,,2,60
228d1796165fb313,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.0134529578616,-0.000980416950423,-0.0145754853395,0.5,,2,60
c2abeaa19b5d1715,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.0133549094691,-0.000980550931853,-0.0220267520522,0.5,,2,60
e3330517c25020a5,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.0132568476753,-0.000980684957731,-0.0295902911991,0.5,,2,60
12e2d67ec979560d,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.0131587724776,-0.00098081899549,-0.0372686357014,0.5,,2,60
0a808488289c1696,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.996674866322,0.000243021345606,2.4383212e-05,0.5,,2,60
228d1796165fb313,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.996699168395,0.000243020113707,4.87649877543e-05,0.5,,2,60
c2abeaa19b5d1715,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.996723470344,0.000243018098184,7.31450915166e-05,0.5,,2,60
e3330517c25020a5,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.996747772014,0.000243015167409,9.75232347569e-05,0.5,,2,60
12e2d67ec979560d,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.996772073378,0.000243012105011,0.000121899535261,0.5,,2,60
0a808488289c1696,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.1,4.52091893309e-05,-6.5856394523e-06,-0.0145670372545,0.5,,2,60
228d1796165fb313,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.2,4.4553010482e-05,-6.53793752558e-06,-0.029349026945,0.5,,2,60
c2abeaa19b5d1715,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.3,4.39016018258e-05,-6.49022228535e-06,-0.0443506980299,0.5,,2,60
e3330517c25020a5,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.4,4.32549660249e-05,-6.44248928269e-06,-0.0595768752099,0.5,,2,60
12e2d67ec979560d,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.5,4.26131039692e-05,-6.39475183109e-06,-0.0750326922407,0.5,,2,60
695b974e1ba512df,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00682138788316,-0.000496611622236,-0.00728021380315,0.5,,4,60
91c2e6eb41219fef,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00677172563605,-0.000496633320086,-0.014667851203,0.5,,4,60
95a582f0e60c1f63,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00672206121914,-0.000496655033859,-0.0221653009844,0.5,,4,60
b92f40efc3a598d7,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00667239462927,-0.000496676765303,-0.0297750233851,0.5,,4,60
19e3d219910c0d34,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00662272586608,-0.000496698498496,-0.0374995514339,0.5,,4,60
695b974e1ba512df,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00681004717535,-0.000494957561722,-0.00726804894264,0.5,,4,60
91c2e6eb41219fef,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00676054973399,-0.000494991265436,-0.0146435211606,0.5,,4,60
95a582f0e60c1f63,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00671104892226,-0.000495024996451,-0.0221288058924,0.5,,4,60
b92f40efc3a598d7,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.0066615447347,-0.000495058757673,-0.0297263639224,0.5,,4,60
19e3d219910c0d34,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00661203717073,-0.000495092521802,-0.0374387279607,0.5,,4,60
695b974e1ba512df,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.998337477944,0.000121446299807,1.21648543193e-05,0.5,,4,60
91c2e6eb41219fef,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.998349622732,0.000121449474339,2.43300486269e-05,0.5,,4,60
95a582f0e60c1f63,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.998361767839,0.000121451034426,3.64950977707e-05,0.5,,4,60
b92f40efc3a598d7,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.998373912939,0.000121450864016,4.86594701413e-05,0.5,,4,60
19e3d219910c0d34,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.998386058011,0.000121450577561,6.08234543073e-05,0.5,,4,60
695b974e1ba512df,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.1,1.13407078098e-05,-1.6540605134e-06,-0.0145851611834,0.5,,4,60
91c2e6eb41219fef,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.2,1.11759020517e-05,-1.64205464813e-06,-0.0293856306279,0.5,,4,60
95a582f0e60c1f63,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.3,1.10122968802e-05,-1.63003740586e-06,-0.0444059243116,0.5,,4,60
b92f40efc3a598d7,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.4,1.08498945705e-05,-1.61800762974e-06,-0.0596506304913,0.5,,4,60
19e3d219910c0d34,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.5,1.06886953542e-05,-1.60597669676e-06,-0.0751250102814,0.5,,4,60
82ce3a4450745a17,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00455278252375,-0.000331783893426,-0.00728749707889,0.5,,6,60
d70d705d92ad1004,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00451960365195,-0.000331793542676,-0.0146824176732,0.5,,6,60
574adcd5fd63f6fd,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00448642381522,-0.000331803205033,-0.0221871507485,0.5,,6,60
723c8be40acb6864,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00445324301094,-0.000331812883639,-0.0298041569098,0.5,,6,60
8c3e5fefd0c4ec0e,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00442006123849,-0.000331822565386,-0.0375359692415,0.5,,6,60
82ce3a4450745a17,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00454773650723,-0.000331047639983,-0.00727939359409,0.5,,6,60
d70d705d92ad1004,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00451463099389,-0.000331062626672,-0.0146662098019,0.5,,6,60
574adcd5fd63f6fd,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00448152398189,-0.000331077635889,-0.0221628381702,0.5,,6,60
723c8be40acb6864,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00444841546672,-0.000331092673018,-0.0297717401169,0.5,,6,60
8c3e5fefd0c4ec0e,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00441530544729,-0.000331107715532,-0.0374954484446,0.5,,6,60
82ce3a4450745a17,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.998891663176,8.094497871e-05,8.10347925547e-06,0.5,,6,60
d70d705d92ad1004,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.998899757936,8.09502215287e-05,1.62078768937e-05,0.5,,6,60
574adcd5fd63f6fd,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.99890785322,8.09534308948e-05,2.43125821768e-05,0.5,,6,60
723c8be40acb6864,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.998915948622,8.09541382587e-05,3.24167967767e-05,0.5,,6,60
8c3e5fefd0c4ec0e,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.998924044048,8.09543770739e-05,4.0520787119e-05,0.5,,6,60
82ce3a4450745a17,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.1,5.04601652471e-06,-7.3625344779e-07,-0.0145907855074,0.5,,6,60
d70d705d92ad1004,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.2,4.97265805208e-06,-7.3091600466e-07,-0.0293973966038,0.5,,6,60
574adcd5fd63f6fd,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.3,4.89983332377e-06,-7.25569141849e-07,-0.0444241116323,0.5,,6,60
723c8be40acb6864,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.4,4.82754422371e-06,-7.20210620738e-07,-0.0596751132553,0.5,,6,60
8c3e5fefd0c4ec0e,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.5,4.75579119963e-06,-7.14849861008e-07,-0.0751557239376,0.5,,6,60
447c2324bc084903,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00341653558925,-0.000249104465746,-0.00729114213034,0.5,,8,60
37b6013aef03c993,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00339162487178,-0.000249109883794,-0.0146897073357,0.5,,8,60
93b9d7ad45dd8a7b,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00336671361249,-0.000249115314278,-0.0221980848047,0.5,,8,60
b957ed8dafb9b414,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00334180180892,-0.000249120762122,-0.0298187356841,0.5,,8,60
f3dffa55e2e56607,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00331688946007,-0.000249126214894,-0.0375541931519,0.5,,8,60
447c2324bc084903,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00341369560201,-0.00024869002536,-0.00728506739772,0.5,,8,60
37b6013aef03c993,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00338882617884,-0.000248698438019,-0.014677556469,0.5,,8,60
93b9d7ad45dd8a7b,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00336395591441,-0.000248706872058,-0.0221798571432,0.5,,8,60
b957ed8dafb9b414,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00333908480443,-0.000248715335954,-0.0297944317705,0.5,,8,60
f3dffa55e2e56607,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00331421284722,-0.000248723808326,-0.0375238133143,0.5,,8,60
447c2324bc084903,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.999168752332,6.06967659884e-05,6.07472620083e-06,0.5,,8,60
37b6013aef03c993,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.999174822382,6.07042324248e-05,1.21508731135e-05,0.5,,8,60
93b9d7ad45dd8a7b,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.999180893178,6.07091171867e-05,1.82276655612e-05,0.5,,8,60
b957ed8dafb9b414,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.999186964205,6.07103899783e-05,2.4303915945e-05,0.5,,8,60
f3dffa55e2e56607,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.999193035256,6.07106324733e-05,3.03798316897e-05,0.5,,8,60
447c2324bc084903,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.1,2.83998724268e-06,-4.14440387755e-07,-0.0145930369519,0.5,,8,60
37b6013aef03c993,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.2,2.79869293448e-06,-4.11445776369e-07,-0.0294027094792,0.5,,8,60
93b9d7ad45dd8a7b,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.3,2.75769808741e-06,-4.08442219719e-07,-0.0444329516981,0.5,,8,60
b957ed8dafb9b414,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.4,2.71700449053e-06,-4.05426169361e-07,-0.0596872284567,0.5,,8,60
f3dffa55e2e56607,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.5,2.67661285354e-06,-4.02406570561e-07,-0.0751708582041,0.5,,8,60
c700848d88207fa7,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00273416439563,-0.000199411342532,-0.00729331940872,0.5,,10,60
49c258c2dba3356a,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00271422307846,-0.000199415000854,-0.0146940759908,0.5,,10,60
a3db61c66b8a02bb,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00269428139546,-0.000199418569933,-0.022204648364,0.5,,10,60
b1ad75fed8114043,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00267433936447,-0.0001994220565,-0.0298274869898,0.5,,10,60
54b42354ad905bdf,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00265439698416,-0.000199425549798,-0.0375651326814,0.5,,10,60
c700848d88207fa7,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00273234617525,-0.000199145779175,-0.00728845345363,0.5,,10,60
49c258c2dba3356a,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.0027124313117,-0.000199151491738,-0.0146843528076,0.5,,10,60
a3db61c66b8a02bb,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.0026925158769,-0.000199157050468,-0.0221900697607,0.5,,10,60
b1ad75fed8114043,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00267259990161,-0.000199162466983,-0.02980804824,0.5,,10,60
54b42354ad905bdf,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.0026526833835,-0.000199167895117,-0.0375408343785,0.5,,10,60
c700848d88207fa7,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.999334999615,4.86275055174e-05,4.86598643459e-06,0.5,,10,60
49c258c2dba3356a,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.999339860173,4.8583664614e-05,9.72315156239e-06,0.5,,10,60
a3db61c66b8a02bb,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.999344716348,4.85635168541e-05,1.45786081799e-05,0.5,,10,60
b1ad75fed8114043,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.999349572876,4.85652687798e-05,1.94387510028e-05,0.5,,10,60
54b42354ad905bdf,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.999354429401,4.85652272477e-05,2.42982998919e-05,0.5,,10,60
c700848d88207fa7,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.1,1.81822037679e-06,-2.65563346931e-07,-0.0146056743352,0.5,,10,60
49c258c2dba3356a,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.2,1.79176675348e-06,-2.63509119364e-07,-0.0294133283646,0.5,,10,60
a3db61c66b8a02bb,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.3,1.76551855292e-06,-2.61519465778e-07,-0.0444378449626,0.5,,10,60
b1ad75fed8114043,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.4,1.73946286032e-06,-2.59589513829e-07,-0.0596941779557,0.5,,10,60
54b42354ad905bdf,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.5,1.71360065016e-06,-2.57654689537e-07,-0.0751793276672,0.5,,10,60
705275d046eac5e8,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00871469959027,-0.000621730543545,-0.00713427395981,0.1,,2,80
c8b22c340f24259f,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00865252483141,-0.000621764633761,-0.0143718659207,0.1,,2,80
3c075675cd02f9d7,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00859034666352,-0.000621798738077,-0.0217150283603,0.1,,2,80
bfc02d94c483298a,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00852816508379,-0.000621832860859,-0.0291660799128,0.1,,2,80
94e68f6014630137,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00846598009135,-0.000621866988004,-0.0367274067086,0.1,,2,80
705275d046eac5e8,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00869539991035,-0.000618970797674,-0.00711837067939,0.1,,2,80
c8b22c340f24259f,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00863350014401,-0.000619024529197,-0.0143400595094,0.1,,2,80
3c075675cd02f9d7,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00857159500451,-0.000619078285378,-0.0216673192697,0.1,,2,80
bfc02d94c483298a,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00850968448693,-0.00061913207372,-0.0291024690596,0.1,,2,80
94e68f6014630137,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00844776858977,-0.000619185869566,-0.0366478948249,0.1,,2,80
705275d046eac5e8,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.997785387813,0.000158680532649,1.59032728467e-05,0.1,,2,80
c8b22c340f24259f,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.99780125596,0.00015868242361,3.1806418896e-05,0.1,,2,80
3c075675cd02f9d7,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.997817124297,0.000158683188842,4.77090996872e-05,0.1,,2,80
bfc02d94c483298a,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.997832992598,0.000158682548371,6.36108645629e-05,0.1,,2,80
94e68f6014630137,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.997848860807,0.000158681627928,7.95118550318e-05,0.1,,2,80
705275d046eac5e8,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.1,1.92996799224e-05,-2.75974586527e-06,-0.0142994385211,0.1,,2,80
c8b22c340f24259f,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.2,1.9024687401e-05,-2.74010456293e-06,-0.0288057775161,0.1,,2,80
3c075675cd02f9d7,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.3,1.87516590098e-05,-2.72045270008e-06,-0.0435233922288,0.1,,2,80
bfc02d94c483298a,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.4,1.8480596861e-05,-2.7007871399e-06,-0.0584567080862,0.1,,2,80
94e68f6014630137,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.5,1.82115015819e-05,-2.68111844289e-06,-0.0736105815009,0.1,,2,80
2afca12b27c2e8fa,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00436689314842,-0.000312144315927,-0.00714797237572,0.1,,4,80
29591794fe577efd,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00433567829,-0.000312152852566,-0.0143992626614,0.1,,4,80
65e9f38a392fbfaf,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00430446257791,-0.000312161402493,-0.0217561238024,0.1,,4,80
26c51238917f5685,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.0042732460095,-0.000312169967939,-0.0292208749269,0.1,,4,80
fea0e9b6955b9656,H2SO4,A,X_EGDA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00424202858432,-0.000312178535616,-0.0367959019383,0.1,,4,80
2afca12b27c2e8fa,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.00436205760935,-0.000311452329196,-0.0071400324592,0.1,,4,80
29591794fe577efd,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.00433091170374,-0.000311465782976,-0.0143833818042,0.1,,4,80
65e9f38a392fbfaf,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.00429976445275,-0.000311479260147,-0.0217323016344,0.1,,4,80
26c51238917f5685,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.00426861585171,-0.000311492764607,-0.0291891119209,0.1,,4,80
fea0e9b6955b9656,H2SO4,A,Y_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.00423746589983,-0.000311506272966,-0.0367561982008,0.1,,4,80
2afca12b27c2e8fa,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.1,0.998892682071,7.93111878599e-05,7.93991079156e-06,0.1,,4,80
29591794fe577efd,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.2,0.998900613481,7.93170188071e-05,1.58808629681e-05,0.1,,4,80
65e9f38a392fbfaf,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.3,0.998908545475,7.93205697196e-05,2.3822171733e-05,0.1,,4,80
26c51238917f5685,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.4,0.998916477595,7.93214850923e-05,3.17630099699e-05,0.1,,4,80
fea0e9b6955b9656,H2SO4,A,S_EGMA,C_EGDA_feed_M,C_EGDA_feed_M,0.5,0.998924409772,7.93220449591e-05,3.97037274208e-05,0.1,,4,80
2afca12b27c2e8fa,H2SO4,A,Y_EG,C_EGDA_feed_M,C_EGDA_feed_M,0.1,4.83553907764e-06,-6.91986731359e-07,-0.0143104361323,0.1,,4,80
