scenario_id,relative_path,catalyst,geometry,status,reason,details,retained_in_analysis
0e8cd5a44b3eae97,H2SO4/CPR_dimensions/s862__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.3M_cat0.5M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
93f96d3398f672d6,H2SO4/CPR_dimensions/s863__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.3M_cat0.5M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
76fa1535b14488f6,H2SO4/CPR_dimensions/s864__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.3M_cat0.5M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
2ebe09ea1509578f,H2SO4/CPR_dimensions/s865__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
6674de6d775e9433,H2SO4/CPR_dimensions/s866__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
04eacaa0bfdc6db3,H2SO4/CPR_dimensions/s867__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
3acd3d7daba50683,H2SO4/CPR_dimensions/s868__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
0fca47401f60b42b,H2SO4/CPR_dimensions/s869__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
2448ef6c03cf6041,H2SO4/CPR_dimensions/s870__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
49a9bfae8316495d,H2SO4/CPR_dimensions/s871__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a39f926688e78389,H2SO4/CPR_dimensions/s872__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
fac79ee3710549ec,H2SO4/CPR_dimensions/s873__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
2bdf157c71f21387,H2SO4/CPR_dimensions/s874__cat-H2SO4_rev_T140C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
c3b732dafcdf1427,H2SO4/CPR_dimensions/s875__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
6a94a873c7f5e21f,H2SO4/CPR_dimensions/s876__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
914ca800b16af471,H2SO4/CPR_dimensions/s877__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
10f9632c9b317c2e,H2SO4/CPR_dimensions/s878__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f087ea99a41f2c13,H2SO4/CPR_dimensions/s879__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
97a6f045a5c02a0f,H2SO4/CPR_dimensions/s880__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1a78cc73f86d7975,H2SO4/CPR_dimensions/s881__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
aeeb843940b104be,H2SO4/CPR_dimensions/s882__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
b6c06376ce1ed2f8,H2SO4/CPR_dimensions/s883__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1427b263b46c184f,H2SO4/CPR_dimensions/s884__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
e70fc83143d610de,H2SO4/CPR_dimensions/s885__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
4b69d8796b868f92,H2SO4/CPR_dimensions/s886__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
fd22aec9b9e65e24,H2SO4/CPR_dimensions/s887__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
e40a62b81136ec34,H2SO4/CPR_dimensions/s888__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
931da28e4168a55d,H2SO4/CPR_dimensions/s889__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
6835ec8a3eb112ba,H2SO4/CPR_dimensions/s890__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
89755522a5aea593,H2SO4/CPR_dimensions/s891__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
3030e8fcabc29b13,H2SO4/CPR_dimensions/s892__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
9eb4ed9758aa43a7,H2SO4/CPR_dimensions/s893__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
c960bc260042887a,H2SO4/CPR_dimensions/s894__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
d7bc8781d16ff294,H2SO4/CPR_dimensions/s895__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f68acc90362130bd,H2SO4/CPR_dimensions/s896__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1fabf3dce2322dad,H2SO4/CPR_dimensions/s897__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ff2e3d9e199ebbbf,H2SO4/CPR_dimensions/s898__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
93708c118927425b,H2SO4/CPR_dimensions/s899__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
39ca4d653f7f06a0,H2SO4/CPR_dimensions/s900__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.2M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ff544692dd7b85c0,H2SO4/CPR_dimensions/s901__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.2M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
6b741d06c68be9dc,H2SO4/CPR_dimensions/s902__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.2M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
c723e9adec99463f,H2SO4/CPR_dimensions/s903__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.2M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ee59d5bc88233818,H2SO4/CPR_dimensions/s904__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.2M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
e4065566d41b5574,H2SO4/CPR_dimensions/s905__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.2M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
0e2ea3357d2aa0cc,H2SO4/CPR_dimensions/s906__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.2M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
d28b218ac567c1bb,H2SO4/CPR_dimensions/s907__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.2M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
e6cfd77609024cb1,H2SO4/CPR_dimensions/s908__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.2M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
5e4fecfd53675a6c,H2SO4/CPR_dimensions/s909__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.2M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
d5be3f7bd58f2276,H2SO4/CPR_dimensions/s910__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.2M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
9a71b0dd3e194469,H2SO4/CPR_dimensions/s911__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.2M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
2189dd9e49041045,H2SO4/CPR_dimensions/s912__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.2M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a693cdd291f1d722,H2SO4/CPR_dimensions/s913__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.2M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
beefe7a97ae6b5a0,H2SO4/CPR_dimensions/s914__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.2M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
090e615e808e4f06,H2SO4/CPR_dimensions/s915__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
fe998e84d745cef5,H2SO4/CPR_dimensions/s916__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a27587914eab11ed,H2SO4/CPR_dimensions/s917__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
b817381c3b954cdf,H2SO4/CPR_dimensions/s918__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f946453c001d966d,H2SO4/CPR_dimensions/s919__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
89cb2dbc99074720,H2SO4/CPR_dimensions/s920__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
de5ce9bae2b935f5,H2SO4/CPR_dimensions/s921__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
be2a982f86944e4b,H2SO4/CPR_dimensions/s922__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
8477837fe25640e3,H2SO4/CPR_dimensions/s923__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
4f51c1f93ff1265c,H2SO4/CPR_dimensions/s924__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
0bc3b19e3c000d16,H2SO4/CPR_dimensions/s925__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
03485049c4a8239b,H2SO4/CPR_dimensions/s926__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ff3b31cc885706e9,H2SO4/CPR_dimensions/s927__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
93e8f360bb4c3c7b,H2SO4/CPR_dimensions/s928__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
57edc914eeb030ab,H2SO4/CPR_dimensions/s929__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
58fc8c594f28d2e6,H2SO4/CPR_dimensions/s930__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a8c7409da87326b9,H2SO4/CPR_dimensions/s931__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
c8c17d9a6b4184aa,H2SO4/CPR_dimensions/s932__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1e7789697176aeca,H2SO4/CPR_dimensions/s933__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f533f5192282775e,H2SO4/CPR_dimensions/s934__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a21b39918129c845,H2SO4/CPR_dimensions/s935__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
787aa6afd3350933,H2SO4/CPR_dimensions/s936__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
0631fec14cb7a55a,H2SO4/CPR_dimensions/s937__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
d6a7024aa74eccf6,H2SO4/CPR_dimensions/s938__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
17e21557fdde6576,H2SO4/CPR_dimensions/s939__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
08a893b959572279,H2SO4/CPR_dimensions/s940__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1d06016253b0c20c,H2SO4/CPR_dimensions/s941__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
c5389a883eef7fc0,H2SO4/CPR_dimensions/s942__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
eeb2d6d42902ee63,H2SO4/CPR_dimensions/s943__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1ef9f466d2ac8296,H2SO4/CPR_dimensions/s944__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
bc9f3c54264cde85,H2SO4/CPR_dimensions/s945__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
eddad42cb644c6dd,H2SO4/CPR_dimensions/s946__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a25b2d1d7b8cb937,H2SO4/CPR_dimensions/s947__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
3a5097608096f9da,H2SO4/CPR_dimensions/s948__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ba1f137f9a0f06a1,H2SO4/CPR_dimensions/s949__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
b6816d41807c5f60,H2SO4/CPR_dimensions/s950__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f399c670877f3825,H2SO4/CPR_dimensions/s951__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
86afacb215fc3e99,H2SO4/CPR_dimensions/s952__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
d5e1568bf7422802,H2SO4/CPR_dimensions/s953__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ce9895a514043f26,H2SO4/CPR_dimensions/s954__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
84ee8635af43f625,H2SO4/CPR_dimensions/s955__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
9e89e77d131f9432,H2SO4/CPR_dimensions/s956__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
fd483898418a4d88,H2SO4/CPR_dimensions/s957__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q3+3,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a5b0c01cdf1870a9,H2SO4/CPR_dimensions/s958__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q4+4,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ebd9728d55730fbf,H2SO4/CPR_dimensions/s959__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q5+5,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
d5dad60c92858cf3,H2SO4/CPR_dimensions/s960__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q1+1,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
5e529146b7e79b71,H2SO4/CPR_dimensions/s961__cat-H2SO4_rev_T160C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q2+2,H2SO4,A,retained_with_advisory,requires_pressurization;radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
