scenario_id,relative_path,catalyst,geometry,temperature_K,inverse_temperature_K_inv,area_m2,volume_m3,volume_mL,Q_total_mL_min,Q_total_m3_s,superficial_velocity_m_s,tau_calculated_s,tau_relative_error,linked_equal_flows,stream1_flow_fraction,stream2_flow_fraction,C_EGDA_in_M,C_catalyst_mixed_M,C_rate_driver_in_M,C_H_plus_in_M,C_OH_in_M,C_H2O_in_M,EGDA_dilution_factor,catalyst_dilution_factor,catalyst_to_EGDA_molar_ratio,catalyst_per_acetate_group,k1_L_mol_s,k2_L_mol_s,k1_over_k2,Da1,Da2,R_OH,EGDA_feed_mol_s,catalyst_feed_mol_s,EGMA_out_mol_s,STY_EGMA_mol_m3_s,STY_EGMA_mol_Lreactor_h,EGMA_mol_per_catalyst_mol,EGMA_mol_per_EGDA_feed_mol,water_depletion_fraction,density_estimated_g_L,viscosity_Pa_s,Re,flow_regime,radial_diffusion_time_s,t_rad_over_tau,Taylor_Aris_Dax_m2_s,Bo,pfr_advisory,requires_pressurization,numerically_valid,pressure_valid,ideal_pfr_supported,physical_valid,C_EGDA_out_profile_M,C_EGMA_out_profile_M,C_EG_out_profile_M,C_AcOH_out_profile_M,C_H2O_out_profile_M,C_OH_out_profile_M,OH_residual_fraction,OH_utilization_fraction,EGDA_conversion_stoichiometric_ceiling,total_cleavage_stoichiometric_fraction,Q1_over_K1_out,Q2_over_K2_out,X_over_Xeq,C_EGMA_peak_M,Y_EGMA_peak,x_peak_m,tau_peak_s,x_peak_over_L,tau_peak_over_tau_out,peak_is_interior,peak_is_at_outlet,remaining_length_after_peak_m,remaining_time_after_peak_s,EGMA_increasing_at_outlet,peak95_start_x_m,peak95_end_x_m,peak95_width_m,peak95_width_over_L,peak95_start_tau_s,peak95_end_tau_s,peak95_width_s
998ac56dfc5927ce,H2SO4/CPR_dimensions/s694__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q5+5,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,10,1.66666666667e-07,0.0132629119243,4.52389342117,-1.96330535893e-16,True,0.5,0.5,0.2,0.15,0.15040557654,0.15040557654,0,54.8742714,0.5,0.5,0.75,0.375,0.0492879111461,0.0267314109451,1.84382003806,0.0335364212686,0.0181885545099,0,3.33333333333e-05,2.5e-05,1.08035290333e-06,1.43286254041,5.15830514548,0.0432141161333,0.0324105871,0.000120274945464,992.824320257,0.00022993418852,229.069745576,laminar,4000,884.194128288,,,radially_segregated,True,True,False,False,False,0.19345893,0.00648211742,5.8952982e-05,0.00660002338,54.8676714,0,,,,,4.95132321635e-06,5.37578684779e-06,0.032715275011,0.00648211742,0.0324105871,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
713d7a08120f3cf5,H2SO4/CPR_dimensions/s695__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q1+1,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,2,3.33333333333e-08,0.00265258238486,22.6194671058,0,True,0.5,0.5,0.25,0.15,0.15040557654,0.15040557654,0,54.468665,0.5,0.5,0.6,0.3,0.0492879111461,0.0267314109451,1.84382003806,0.167682106343,0.0909427725494,0,8.33333333333e-06,5e-06,1.21082533333e-06,1.60590697517,5.78126511063,0.242165066667,0.14529904,0.000729166026008,992.824320257,0.00022993418852,45.8139491152,laminar,4000,176.838825658,,,radially_segregated,True,True,False,False,False,0.211979246,0.03632476,0.00169599359,0.0397167472,54.4289483,0,,,,,0.000153609247074,0.000167413082984,0.152155176123,0.03632476,0.14529904,0.06,22.6194671,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,21.3753964,22.6194671,1.2440707
c5b4cd39853bc23e,H2SO4/CPR_dimensions/s696__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q2+2,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,4,6.66666666667e-08,0.00530516476973,11.3097335529,0,True,0.5,0.5,0.25,0.15,0.15040557654,0.15040557654,0,54.468665,0.5,0.5,0.6,0.3,0.0492879111461,0.0267314109451,1.84382003806,0.0838410531715,0.0454713862747,0,1.66666666667e-05,1e-05,1.29038674667e-06,1.71142857694,6.16114287697,0.129038674667,0.0774232048,0.000371598973465,992.824320257,0.00022993418852,91.6278982304,laminar,4000,353.677651315,,,radially_segregated,True,True,False,False,False,0.230201828,0.0193558012,0.000442370468,0.0202405422,54.4484245,0,,,,,3.83975424747e-05,4.17480321642e-05,0.0792302629303,0.0193558012,0.077423205,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
d3da661f637bbc0d,H2SO4/CPR_dimensions/s697__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q3+3,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,6,1e-07,0.00795774715459,7.53982236862,-1.17798321536e-16,True,0.5,0.5,0.25,0.15,0.15040557654,0.15040557654,0,54.468665,0.5,0.5,0.6,0.3,0.0492879111461,0.0267314109451,1.84382003806,0.0558940354476,0.0303142575165,0,2.5e-05,1.5e-05,1.31808964e-06,1.74817068037,6.29341444933,0.0878726426667,0.0527235856,0.00024931215039,992.824320257,0.00022993418852,137.441847346,laminar,4000,530.516476973,,,radially_segregated,True,True,False,False,False,0.236619683,0.0131808964,0.000199420221,0.0135797369,54.4550853,0,,,,,1.7065193286e-05,1.85396431768e-05,0.0535466618212,0.0131808964,0.0527235857,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
2a7512d6ecfb42cf,H2SO4/CPR_dimensions/s698__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q4+4,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,8,1.33333333333e-07,0.0106103295395,5.65486677646,0,True,0.5,0.5,0.25,0.15,0.15040557654,0.15040557654,0,54.468665,0.5,0.5,0.6,0.3,0.0492879111461,0.0267314109451,1.84382003806,0.0419205265857,0.0227356931373,0,3.33333333333e-05,2e-05,1.332170264e-06,1.76684568796,6.36064447667,0.0666085132,0.03996510792,0.000187579409189,992.824320257,0.00022993418852,183.255796461,laminar,4000,707.355302631,,,radially_segregated,True,True,False,False,False,0.239895749,0.00999127698,0.000112974171,0.0102172253,54.4584478,0,,,,,9.59909694904e-06,1.04243764705e-05,0.0404361820294,0.00999127698,0.0399651079,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
0f8b366269e3d374,H2SO4/CPR_dimensions/s699__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q5+5,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,10,1.66666666667e-07,0.0132629119243,4.52389342117,-1.96330535893e-16,True,0.5,0.5,0.25,0.15,0.15040557654,0.15040557654,0,54.468665,0.5,0.5,0.6,0.3,0.0492879111461,0.0267314109451,1.84382003806,0.0335364212686,0.0181885545099,0,4.16666666667e-05,2.5e-05,1.340692955e-06,1.77814925797,6.4013373287,0.0536277182,0.03217663092,0.000150350664919,992.824320257,0.00022993418852,229.069745576,laminar,4000,884.194128288,,,radially_segregated,True,True,False,False,False,0.241883229,0.00804415773,7.26127862e-05,0.0081893833,54.4604756,0,,,,,6.14340022186e-06,6.67001028914e-06,0.0324824873308,0.00804415773,0.0321766309,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
fd324083d691eb47,H2SO4/CPR_dimensions/s700__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q1+1,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,2,3.33333333333e-08,0.00265258238486,22.6194671058,0,True,0.5,0.5,0.05,0.2,0.200406123002,0.200406123002,0,55.8188732,0.5,0.5,4,2,0.0492879111461,0.0267314109451,1.84382003806,0.22342602982,0.121175616496,0,1.66666666667e-06,6.66666666667e-06,3.15790031e-07,0.418829536773,1.50778633238,0.04736850465,0.1894740186,0.000191714726337,992.824320257,0.00022993418852,45.8139491152,laminar,4000,176.838825658,,,radially_segregated,True,True,False,False,False,0.0399125089,0.00947370093,0.000613790121,0.0107012812,55.8081719,0,,,,,5.59130060645e-05,6.10467312545e-05,0.201753675772,0.00947370093,0.189474019,0.06,22.6194671,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,21.3753964,22.6194671,1.2440707
ce1b7ac1b8430312,H2SO4/CPR_dimensions/s701__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q2+2,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,4,6.66666666667e-08,0.00530516476973,11.3097335529,0,True,0.5,0.5,0.05,0.2,0.200406123002,0.200406123002,0,55.8188732,0.5,0.5,4,2,0.0492879111461,0.0267314109451,1.84382003806,0.11171301491,0.0605878082481,0,3.33333333333e-06,1.33333333333e-05,3.44359939333e-07,0.456721554564,1.64419759643,0.02582699545,0.1033079818,9.8360996653e-05,992.824320257,0.00022993418852,91.6278982304,laminar,4000,353.677651315,,,radially_segregated,True,True,False,False,False,0.0446721122,0.00516539909,0.00016248867,0.00549037643,55.8133828,0,,,,,1.39731844005e-05,1.52057270216e-05,0.106559791206,0.00516539909,0.103307982,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
e740f8b30213ecce,H2SO4/CPR_dimensions/s702__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q3+3,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,6,1e-07,0.00795774715459,7.53982236862,-1.17798321536e-16,True,0.5,0.5,0.05,0.2,0.200406123002,0.200406123002,0,55.8188732,0.5,0.5,4,2,0.0492879111461,0.0267314109451,1.84382003806,0.0744753432732,0.0403918721654,0,5e-06,2e-05,3.54464235e-07,0.470122792913,1.69244205449,0.01772321175,0.070892847,6.61407117047e-05,992.824320257,0.00022993418852,137.441847346,laminar,4000,530.516476973,,,radially_segregated,True,True,False,False,False,0.0463817406,0.00354464235,7.36170964e-05,0.00369187654,55.8151813,0,,,,,6.20989745964e-06,6.75033464173e-06,0.0723665714872,0.00354464235,0.0708928469,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
f867f91cd64e268a,H2SO4/CPR_dimensions/s703__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q4+4,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,8,1.33333333333e-07,0.0106103295395,5.65486677646,0,True,0.5,0.5,0.05,0.2,0.200406123002,0.200406123002,0,55.8188732,0.5,0.5,4,2,0.0492879111461,0.0267314109451,1.84382003806,0.0558565074549,0.0302939041241,0,6.66666666667e-06,2.66666666667e-05,3.59630385333e-07,0.476974612599,1.71710860536,0.01348613945,0.0539445578,4.98200669518e-05,992.824320257,0.00022993418852,183.255796461,laminar,4000,707.355302631,,,radially_segregated,True,True,False,False,False,0.0472609622,0.00269722789,4.18099537e-05,0.0027808478,55.8160923,0,,,,,3.49298800545e-06,3.79493243485e-06,0.054781803522,0.00269722789,0.0539445578,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
fddf2b374a597125,H2SO4/CPR_dimensions/s704__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q5+5,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,10,1.66666666667e-07,0.0132629119243,4.52389342117,-1.96330535893e-16,True,0.5,0.5,0.05,0.2,0.200406123002,0.200406123002,0,55.8188732,0.5,0.5,4,2,0.0492879111461,0.0267314109451,1.84382003806,0.0446852059639,0.0242351232992,0,8.33333333333e-06,3.33333333333e-05,3.62767228333e-07,0.481134979842,1.73208592743,0.01088301685,0.0435320674,3.99596027674e-05,992.824320257,0.00022993418852,229.069745576,laminar,4000,884.194128288,,,radially_segregated,True,True,False,False,False,0.0477964832,0.00217660337,2.69134751e-05,0.00223043033,55.8166427,0,,,,,2.2354889413e-06,2.4279494677e-06,0.0440711790169,0.00217660337,0.0435320675,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
d123fab02850ff73,H2SO4/CPR_dimensions/s705__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q1+1,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,2,3.33333333333e-08,0.00265258238486,22.6194671058,0,True,0.5,0.5,0.1,0.2,0.200406123002,0.200406123002,0,55.4132667,0.5,0.5,2,1,0.0492879111461,0.0267314109451,1.84382003806,0.22342602982,0.121175616496,0,3.33333333333e-06,6.66666666667e-06,6.27718686667e-07,0.832537765451,2.99713595562,0.094157803,0.188315606,0.000383529094487,992.824320257,0.00022993418852,45.8139491152,laminar,4000,176.838825658,,,radially_segregated,True,True,False,False,False,0.0799579022,0.0188315606,0.00121053719,0.021252635,55.3920141,0,,,,,0.000111008125147,0.000121194151494,0.200436304911,0.0188315606,0.188315606,0.06,22.6194671,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,21.3753964,22.6194671,1.2440707
2193bb8813d25326,H2SO4/CPR_dimensions/s706__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q2+2,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,4,6.66666666667e-08,0.00530516476973,11.3097335529,0,True,0.5,0.5,0.1,0.2,0.200406123002,0.200406123002,0,55.4132667,0.5,0.5,2,1,0.0492879111461,0.0267314109451,1.84382003806,0.11171301491,0.0605878082481,0,6.66666666667e-06,1.33333333333e-05,6.8411216e-07,0.907331932444,3.2663949568,0.051308412,0.102616824,0.000196747108576,992.824320257,0.00022993418852,91.6278982304,laminar,4000,353.677651315,,,radially_segregated,True,True,False,False,False,0.0894179463,0.0102616824,0.000320371297,0.010902425,55.4023643,0,,,,,2.77429671253e-05,3.01893700524e-05,0.10582862982,0.0102616824,0.102616824,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
d88bf236b5e9c8f7,H2SO4/CPR_dimensions/s707__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q3+3,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,6,1e-07,0.00795774715459,7.53982236862,-1.17798321536e-16,True,0.5,0.5,0.1,0.2,0.200406123002,0.200406123002,0,55.4132667,0.5,0.5,2,1,0.0492879111461,0.0267314109451,1.84382003806,0.0744753432732,0.0403918721654,0,1e-05,2e-05,7.04049437e-07,0.93377456733,3.36158844239,0.03520247185,0.0704049437,0.000132291424718,992.824320257,0.00022993418852,137.441847346,laminar,4000,530.516476973,,,radially_segregated,True,True,False,False,False,0.092814373,0.00704049437,0.000145132606,0.00733075958,55.405936,0,,,,,1.23294817198e-05,1.34022813279e-05,0.0718617648657,0.00704049437,0.0704049437,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
7d375c6db4904953,H2SO4/CPR_dimensions/s708__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q4+4,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,8,1.33333333333e-07,0.0106103295395,5.65486677646,0,True,0.5,0.5,0.1,0.2,0.200406123002,0.200406123002,0,55.4132667,0.5,0.5,2,1,0.0492879111461,0.0267314109451,1.84382003806,0.0558565074549,0.0302939041241,0,1.33333333333e-05,2.66666666667e-05,7.14241569333e-07,0.947292302676,3.41025228963,0.02678405885,0.0535681177,9.9644008174e-05,992.824320257,0.00022993418852,183.255796461,laminar,4000,707.355302631,,,radially_segregated,True,True,False,False,False,0.0945607661,0.00535681177,8.24220847e-05,0.00552165594,55.4077451,0,,,,,6.93519201352e-06,7.53460146523e-06,0.0543964981112,0.00535681177,0.0535681177,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
96c545220e775a7c,H2SO4/CPR_dimensions/s709__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q5+5,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,10,1.66666666667e-07,0.0132629119243,4.52389342117,-1.96330535893e-16,True,0.5,0.5,0.1,0.2,0.200406123002,0.200406123002,0,55.4132667,0.5,0.5,2,1,0.0492879111461,0.0267314109451,1.84382003806,0.0446852059639,0.0242351232992,0,1.66666666667e-05,3.33333333333e-05,7.20429675e-07,0.955499532719,3.43979831779,0.02161289025,0.0432257805,7.99212943712e-05,992.824320257,0.00022993418852,229.069745576,laminar,4000,884.194128288,,,radially_segregated,True,True,False,False,False,0.0956243677,0.00432257805,5.3054243e-05,0.00442868654,55.408838,0,,,,,4.43848122552e-06,4.8205588552e-06,0.0437596691086,0.00432257805,0.0432257805,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
b6f98d9a16bdaa3c,H2SO4/CPR_dimensions/s710__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q1+1,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,2,3.33333333333e-08,0.00265258238486,22.6194671058,0,True,0.5,0.5,0.15,0.2,0.200406123002,0.200406123002,0,55.0076603,0.5,0.5,1.33333333333,0.666666666667,0.0492879111461,0.0267314109451,1.84382003806,0.22342602982,0.121175616496,0,5e-06,6.66666666667e-06,9.35771186667e-07,1.24110508301,4.46797829883,0.140365678,0.187154237333,0.000575447125498,992.824320257,0.00022993418852,45.8139491152,laminar,4000,176.838825658,,,radially_segregated,True,True,False,False,False,0.120136459,0.0280731356,0.00179040495,0.0316539455,54.9760063,0,,,,,0.00016528558498,0.000180442659992,0.199124551075,0.0280731356,0.187154237,0.06,22.6194671,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,21.3753964,22.6194671,1.2440707
cc9dc4016df94f48,H2SO4/CPR_dimensions/s711__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q2+2,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,4,6.66666666667e-08,0.00530516476973,11.3097335529,0,True,0.5,0.5,0.15,0.2,0.200406123002,0.200406123002,0,55.0076603,0.5,0.5,1.33333333333,0.666666666667,0.0492879111461,0.0267314109451,1.84382003806,0.11171301491,0.0605878082481,0,1e-05,1.33333333333e-05,1.01924829333e-06,1.35182003435,4.86655212366,0.076443622,0.101924829333,0.000295160708735,992.824320257,0.00022993418852,91.6278982304,laminar,4000,353.677651315,,,radially_segregated,True,True,False,False,False,0.134237581,0.0152887244,0.000473695087,0.0162361146,54.9914242,0,,,,,4.13093627301e-05,4.49509609575e-05,0.105100890518,0.0152887244,0.101924829,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
8fb3a3bff0cde1a1,H2SO4/CPR_dimensions/s712__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q3+3,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,6,1e-07,0.00795774715459,7.53982236862,-1.17798321536e-16,True,0.5,0.5,0.15,0.2,0.200406123002,0.200406123002,0,55.0076603,0.5,0.5,1.33333333333,0.666666666667,0.0492879111461,0.0267314109451,1.84382003806,0.0744753432732,0.0403918721654,0,1.5e-05,2e-05,1.04874978e-06,1.39094759628,5.00741134661,0.052437489,0.069916652,0.000198457813702,992.824320257,0.00022993418852,137.441847346,laminar,4000,530.516476973,,,radially_segregated,True,True,False,False,False,0.139297934,0.0104874978,0.00021456854,0.0109166349,54.9967436,0,,,,,1.83587555058e-05,1.99558479078e-05,0.0713593942226,0.0104874978,0.0699166522,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
085e48dd11e994ff,H2SO4/CPR_dimensions/s713__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q4+4,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,8,1.33333333333e-07,0.0106103295395,5.65486677646,0,True,0.5,0.5,0.15,0.2,0.200406123002,0.200406123002,0,55.0076603,0.5,0.5,1.33333333333,0.666666666667,0.0492879111461,0.0267314109451,1.84382003806,0.0558565074549,0.0302939041241,0,2e-05,2.66666666667e-05,1.06382909067e-06,1.4109471532,5.07940975154,0.0398935909,0.0531914545333,0.000149477362883,992.824320257,0.00022993418852,183.255796461,laminar,4000,707.355302631,,,radially_segregated,True,True,False,False,False,0.141899433,0.00797871818,0.00012184907,0.00822241633,54.9994379,0,,,,,1.03266128954e-05,1.12190095246e-05,0.0540130805011,0.00797871818,0.0531914546,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
0a7d500a75d4b23c,H2SO4/CPR_dimensions/s714__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q5+5,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,10,1.66666666667e-07,0.0132629119243,4.52389342117,-1.96330535893e-16,True,0.5,0.5,0.15,0.2,0.200406123002,0.200406123002,0,55.0076603,0.5,0.5,1.33333333333,0.666666666667,0.0492879111461,0.0267314109451,1.84382003806,0.0446852059639,0.0242351232992,0,2.5e-05,3.33333333333e-05,1.07298372167e-06,1.42308885967,5.12311989481,0.03218951165,0.0429193488667,0.000119888756657,992.824320257,0.00022993418852,229.069745576,laminar,4000,884.194128288,,,radially_segregated,True,True,False,False,False,0.143483667,0.00643790233,7.84305383e-05,0.00659476341,55.0010655,0,,,,,6.60897719357e-06,7.17782953766e-06,0.0434496993443,0.00643790233,0.0429193489,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
430c4fa701870a7f,H2SO4/CPR_dimensions/s715__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.4M_cat0.4M_Q1+1,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,2,3.33333333333e-08,0.00265258238486,22.6194671058,0,True,0.5,0.5,0.2,0.2,0.200406123002,0.200406123002,0,54.6020538,0.5,0.5,1,0.5,0.0492879111461,0.0267314109451,1.84382003806,0.22342602982,0.121175616496,0,6.66666666667e-06,6.66666666667e-06,1.23993271e-06,1.64451183248,5.92024259693,0.1859899065,0.1859899065,0.000767463805546,992.824320257,0.00022993418852,45.8139491152,laminar,4000,176.838825658,,,radially_segregated,True,True,False,False,False,0.160448461,0.0371979813,0.00235355757,0.0419050964,54.5601487,0,,,,,0.000218745604435,0.000238792655105,0.197818278736,0.0371979813,0.185989906,0.06,22.6194671,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,21.3753964,22.6194671,1.2440707
3894c1c88297a53a,H2SO4/CPR_dimensions/s716__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.4M_cat0.4M_Q2+2,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,4,6.66666666667e-08,0.00530516476973,11.3097335529,0,True,0.5,0.5,0.2,0.2,0.200406123002,0.200406123002,0,54.6020538,0.5,0.5,1,0.5,0.0492879111461,0.0267314109451,1.84382003806,0.11171301491,0.0605878082481,0,1.33333333333e-05,1.33333333333e-05,1.34975994e-06,1.79017472032,6.44462899315,0.1012319955,0.1012319955,0.000393600579178,992.824320257,0.00022993418852,91.6278982304,laminar,4000,353.677651315,,,radially_segregated,True,True,False,False,False,0.179131094,0.0202463991,0.000622507312,0.0214914138,54.5805624,0,,,,,5.46723844313e-05,5.94905323072e-05,0.104376498932,0.0202463991,0.101231996,0.06,11.3097336,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,10.7442469,11.3097336,0.5654867
8770bf3b0cf3de02,H2SO4/CPR_dimensions/s717__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.4M_cat0.4M_Q3+3,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,6,1e-07,0.00795774715459,7.53982236862,-1.17798321536e-16,True,0.5,0.5,0.2,0.2,0.200406123002,0.200406123002,0,54.6020538,0.5,0.5,1,0.5,0.0492879111461,0.0267314109451,1.84382003806,0.0744753432732,0.0403918721654,0,2e-05,2e-05,1.38855944e-06,1.84163415544,6.62988295959,0.069427972,0.069427972,0.000264631071442,992.824320257,0.00022993418852,137.441847346,laminar,4000,530.516476973,,,radially_segregated,True,True,False,False,False,0.185832459,0.0138855944,0.000281946932,0.0144494883,54.5876044,0,,,,,2.42977217256e-05,2.64110423422e-05,0.0708594083028,0.0138855944,0.069427972,0.06,7.53982237,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,7.16283125,7.53982237,0.37699112
aa14ccf80d6828a9,H2SO4/CPR_dimensions/s718__cat-H2SO4_rev_T120C_L60mm_ID4mm_EGDA0.4M_cat0.4M_Q4+4,H2SO4,A,393.15,0.00254355843826,1.25663706144e-05,7.53982236862e-07,0.753982236862,8,1.33333333333e-07,0.0106103295395,5.65486677646,0,True,0.5,0.5,0.2,0.2,0.200406123002,0.200406123002,0,54.6020538,0.5,0.5,1,0.5,0.0492879111461,0.0267314109451,1.84382003806,0.0558565074549,0.0302939041241,0,2.66666666667e-05,2.66666666667e-05,1.40838848e-06,1.86793323655,6.72455965157,0.052814568,0.052814568,0.000199316678451,992.824320257,0.00022993418852,183.255796461,laminar,4000,707.355302631,,,radially_segregated,True,True,False,False,False,0.189276983,0.0105629136,0.000160103607,0.0108831208,54.5911707,0,,,,,1.36672514518e-05,1.48481601204e-05,0.0536315115504,0.0105629136,0.0528145682,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
