scenario_id,catalyst,geometry,primary_regime,flag_low_conversion,flag_overreaction_to_EG,flag_EGMA_selective,flag_interior_EGMA_peak,flag_NaOH_exhausted,flag_NaOH_stoichiometric_limit,flag_acid_equilibrium_limit,flag_physical_validity_question
e01b1674e3de76a7,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
bae4a340e2993f9b,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
c61b20aab68ac659,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
65865c894e188ddb,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
b0a4b806cd4815eb,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
35107c3aff6dfd6a,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
c3e77eb878ed17ed,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
22a46900ab6bbde0,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
392c0e5f596bb0e3,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
250bf7b034a37e39,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
ffbc0b699416574d,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
4a010333c29d688b,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
eecee2071ebaaabb,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
2ef98ab569bd1252,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
e273232e86ee0845,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
72f23dc687dfadbe,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
d4c2f6a9a33e6d6a,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
1f9451765093e903,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
034c46f5517d3e18,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
9632346e065f718b,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
abe9ebd5015c5931,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
aebf5f055a42b8d9,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
1d82dbda46e4f501,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
ad9bbf1b4be80ceb,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
1f40dbf632d22d8d,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
22e5caa968af5ab2,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
55c64440dce22f99,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
1a5a407e514e5abc,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
df884a91e4b25667,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
55d8eebe4f34859f,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
2341cb49459bc3af,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
f43912a5fd6397b8,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
e38013518b4c3b12,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
99a4e9cc8a8dcac5,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
17b0580dff925dbc,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
dca9af33c417d35d,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
7290b780498e1a00,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
f64be4dc30ddaf65,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
bd4baa947d7c3629,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
2ee5627f0676ead7,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
aa9a3b544db63c88,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
40f9cbf99c8f1b4e,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
0cb61eb80fccb61f,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
f89a033193869f64,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
823d58687e86d5d7,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
c75d7acb7c8b1e51,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
6f7eaf5404f3270c,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
527720385a60fe6a,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
86b1e1d058a16ee3,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
5131bdb9dacaeab4,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
f46d9a495643d401,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
92b6bc94eb29a027,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
15618b7cd85f91cb,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
3f9bbba1eb8aa748,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
9d6ac135bde95305,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
85525ecc9654e2cc,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
af255d63e23ef042,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
998ac56dfc5927ce,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
713d7a08120f3cf5,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
c5b4cd39853bc23e,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
d3da661f637bbc0d,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
2a7512d6ecfb42cf,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
0f8b366269e3d374,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
fd324083d691eb47,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
ce1b7ac1b8430312,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
e740f8b30213ecce,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
f867f91cd64e268a,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
fddf2b374a597125,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
d123fab02850ff73,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
2193bb8813d25326,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
d88bf236b5e9c8f7,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
7d375c6db4904953,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
96c545220e775a7c,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
b6f98d9a16bdaa3c,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
cc9dc4016df94f48,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
8fb3a3bff0cde1a1,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
085e48dd11e994ff,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
0a7d500a75d4b23c,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
430c4fa701870a7f,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
3894c1c88297a53a,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
8770bf3b0cf3de02,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
aa14ccf80d6828a9,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
c1e5e930b4a6005b,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
79f6f199535b7421,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
6d6998a22adeb3b4,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
d42fedd658234c0f,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
bdf7d2152091f0b1,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
93fde41470eec833,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
019dc89cfc3a2758,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
92f9a78d45b4be3b,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
b255f8521c140d2e,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
91c4ca237ad4f02a,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
d2f8a2b2adaa6488,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
ae7df046a53e64e1,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
f88d5524c863630b,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
ffea031966f90a00,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
800ef79592eda011,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
11ffc7c5ab6363ba,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
bc53d610089ad84c,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
40e7d43aa2e7b1c0,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
5cbd10f633828df7,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
31653e6ecdaa2612,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
bab06ff674d88fd9,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
646d694fdd46f233,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
3b92ba6ebbed5230,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
3ed0825280667501,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
a1f88f894e57ec46,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
0e77eccf0b6efcac,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
48e7add16aa88a76,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
21e879dbd1a8c483,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
5eb9b33e9f24500d,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
c1f6c976e12cc284,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
f9cb0bd3fe4f35ab,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
feaab7481770f661,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
9aaa79fb7847353d,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
abca6b6fdb36cfff,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
e7049018c6779747,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
473e933fb18c8dd4,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
a9b1ef3148b003be,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
27ba7d90517274a0,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
dac352c8692d9f85,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
86c33eeefffe98ef,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
201e8afd9795da26,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
cf0a05ddf0b57b3d,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
5b08573bf694ec31,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
17654d2149ec250e,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
157099288cf7f925,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
6a43f1656dae6aeb,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
0b6847b59a631e16,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
986ffa53e84306ab,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
d150644e4a31b6af,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
35d158204d3645f8,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
55cc0f6151873205,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
0a989981c2a0153e,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
4024efed18ab6664,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
9946bf4477595853,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
061705937186b2bd,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
602e2ec6280cdb5b,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
53c64b87ebdb0a5c,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
a9cb7c33d73afe57,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
f04f73f0cf902a51,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
a270c4091acad5d2,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
1c4e4230136a6f34,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
5695730037b88261,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
cf38c33624a6021f,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
0b5dde73898e1b14,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
95af93a9d3961160,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
54d850bdaf469b68,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
f3f0df1e81876c7b,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
c82482b346f09518,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
2f1c9213c25f42ef,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
7ba2335e722a755e,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
ee4760028f0207ea,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
936e909fed6c80da,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
0bd0b65cbd7e80a2,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
f10e76f994ca5acb,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
916c37d8cd4666c3,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
5e9ba1da34016569,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
e114a2f55aa18244,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
7ab411f2bed95dc1,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
e0ab0db22e7a0a91,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
8e7f5e5dddeef02c,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
3f6abca0605684ee,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
f5dea2677a2f6321,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
9c912c86dacfe7cc,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
e1b53cfe85739fec,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
7f4b9b5650c72142,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
6e2ec2b7e7457ec2,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
d6407eb7a7f0844a,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
1e25f766fa461cf7,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
52d5ffca2533373d,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
4a36495cf015aae7,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
787cd92f5c655cd9,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
15b4dde9855330f2,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
bdbb8a96c86f2f53,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
fe8d9c6fdc27a581,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
3ab525a99f210bde,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
fe080e4252f2f9ca,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
9298844490011f37,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
87cf5c99f027c9a5,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
7658585326e9b22b,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
8c351b31f7e0cc3b,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
cf7193a27f037d05,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
804232f7fd45d6cf,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
d68abcf9baf8a640,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
78d134a77d664792,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
45b45c5f36234f63,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
ab10078d9b2a7581,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
6791442bfb816c7e,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
2fc67eed70e8aafc,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
b9a35f514b4fe973,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
f3900dc5140eaab6,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
e52be00df0bbb56e,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
e472e08260310f25,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
8daeef1f4f0b6a17,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
5f06eabb5333c66e,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
570a94d46bf473ee,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
4fcbb1d17e8e4d75,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
9e729797e8e7fc3a,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
083635940e71536c,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
a07e789e1da4cc44,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
09e0044804ae0a7b,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
7b725381a6488d55,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
34d3caa7ae6604fb,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
512e58436da12278,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
b4a627c83386e335,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
9886d1833e762e2f,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
46a8e0e41110e4a9,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
7d59c8a9f08fde16,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
fa13fa67e14d4e34,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
b2ce4b9cbb02d7ab,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
02559721a7f3ec13,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
0fa5f67eadbaf704,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
236521826be3000a,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
6137d64c8fbcaeed,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
3af973ffe9d25665,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
8b3af4f4d365aa7a,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
1b7c0e3cb8586b17,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
4439c5dd604714d5,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
f0cfe0d202251434,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
68b0acc36aa0ff35,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
0ce814b20afd3838,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
7b963953cdab5911,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
b9fc3a7af83f2247,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
93dc9a38bd8e8f1f,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
0e8cd5a44b3eae97,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
93f96d3398f672d6,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
76fa1535b14488f6,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
2ebe09ea1509578f,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
6674de6d775e9433,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
04eacaa0bfdc6db3,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
3acd3d7daba50683,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
0fca47401f60b42b,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
2448ef6c03cf6041,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
49a9bfae8316495d,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
a39f926688e78389,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
fac79ee3710549ec,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
2bdf157c71f21387,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
c3b732dafcdf1427,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
6a94a873c7f5e21f,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
914ca800b16af471,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
10f9632c9b317c2e,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
f087ea99a41f2c13,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
97a6f045a5c02a0f,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
1a78cc73f86d7975,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
aeeb843940b104be,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
b6c06376ce1ed2f8,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
1427b263b46c184f,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
e70fc83143d610de,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
4b69d8796b868f92,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
fd22aec9b9e65e24,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
e40a62b81136ec34,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
931da28e4168a55d,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
6835ec8a3eb112ba,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
89755522a5aea593,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
3030e8fcabc29b13,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
9eb4ed9758aa43a7,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
c960bc260042887a,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
d7bc8781d16ff294,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
f68acc90362130bd,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
1fabf3dce2322dad,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
ff2e3d9e199ebbbf,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
93708c118927425b,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
39ca4d653f7f06a0,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
ff544692dd7b85c0,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
6b741d06c68be9dc,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
c723e9adec99463f,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
ee59d5bc88233818,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
e4065566d41b5574,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
0e2ea3357d2aa0cc,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
d28b218ac567c1bb,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
e6cfd77609024cb1,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
5e4fecfd53675a6c,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
d5be3f7bd58f2276,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
9a71b0dd3e194469,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
2189dd9e49041045,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
a693cdd291f1d722,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
beefe7a97ae6b5a0,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
090e615e808e4f06,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
fe998e84d745cef5,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
a27587914eab11ed,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
b817381c3b954cdf,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
f946453c001d966d,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
89cb2dbc99074720,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
de5ce9bae2b935f5,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
be2a982f86944e4b,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
8477837fe25640e3,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
4f51c1f93ff1265c,H2SO4,A,low_conversion,True,False,False,False,False,False,False,True
0bc3b19e3c000d16,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
03485049c4a8239b,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
ff3b31cc885706e9,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
93e8f360bb4c3c7b,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
57edc914eeb030ab,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
58fc8c594f28d2e6,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
a8c7409da87326b9,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
c8c17d9a6b4184aa,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
1e7789697176aeca,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
f533f5192282775e,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
a21b39918129c845,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
787aa6afd3350933,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
0631fec14cb7a55a,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
d6a7024aa74eccf6,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
17e21557fdde6576,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
08a893b959572279,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
1d06016253b0c20c,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
c5389a883eef7fc0,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
eeb2d6d42902ee63,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
1ef9f466d2ac8296,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
bc9f3c54264cde85,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
eddad42cb644c6dd,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
a25b2d1d7b8cb937,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
3a5097608096f9da,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
ba1f137f9a0f06a1,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
b6816d41807c5f60,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
f399c670877f3825,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
86afacb215fc3e99,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
d5e1568bf7422802,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
ce9895a514043f26,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
84ee8635af43f625,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
9e89e77d131f9432,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
fd483898418a4d88,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
a5b0c01cdf1870a9,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
ebd9728d55730fbf,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
d5dad60c92858cf3,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
5e529146b7e79b71,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
32548c0c31585255,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
fcbdd4f310d62027,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
11e2c630529e9d01,H2SO4,A,intermediate,False,False,False,False,False,False,False,True
7c2926f0ca0b4299,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
02e9a193f06661c8,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
e5494e75d4e4f6bf,H2SO4,A,EGMA_selective,False,False,True,False,False,False,False,True
